yr,r,s,value
1997,CT,fpd,0.03028007055827596
1997,CT,slg,0.14442753044142442
1997,CT,pri,0.024612556096295646
1997,CT,grd,0.11143980857664115
1997,CT,pip,0.0022228111992700465
1997,CT,sle,0.24103909114764033
1997,CT,osv,1.4015817176415335
1997,CT,trn,0.012262108245150762
1997,CT,smn,0.0008922824601992731
1997,CT,fmt,0.8906855251768047
1997,CT,pet,0.04941608016323347
1997,CT,mvt,0.514375744092906
1997,CT,cep,0.47395948996427184
1997,CT,wst,0.1422099947991843
1997,CT,mot,0.13320365886828206
1997,CT,adm,0.6954943781373828
1997,CT,soc,0.19148758943382238
1997,CT,alt,0.12176974229153695
1997,CT,pmt,0.10549929474229774
1997,CT,trk,0.18114171237977628
1997,CT,fdd,0.8113106401678245
1997,CT,gmt,0.19345214957695833
1997,CT,wtt,0.09717321181535962
1997,CT,wpd,0.017966961384522057
1997,CT,wht,2.0699085714973293
1997,CT,wrh,0.04331182982689724
1997,CT,ott,1.1734686739389573
1997,CT,che,1.6416894609976673
1997,CT,air,0.05702315922999519
1997,CT,mmf,1.0272618521233818
1997,CT,otr,0.15183489286333474
1997,CT,min,0.018199902166248658
1997,DE,ppd,0.22478378078037653
1997,DE,res,0.04414223485912713
1997,DE,com,0.025835038150165995
1997,DE,amb,0.11530319917280352
1997,DE,fbp,0.08267860571612567
1997,DE,rec,0.0397692527686396
1997,DE,con,0.3298589899144613
1997,DE,agr,0.15126741086655895
1997,DE,eec,0.0331468611801492
1997,DE,fnd,0.1486785783790308
1997,DE,pub,0.05677673493683818
1997,DE,hou,1.8218461627755018
1997,DE,fbt,0.05010997115197757
1997,DE,ins,2.066600077338444
1997,DE,tex,0.004029070243831229
1997,DE,leg,0.08734748449575017
1997,DE,fen,0.034453500516139046
1997,DE,uti,0.2864682595645851
1997,DE,nmp,0.027073866116530752
1997,DE,brd,0.2525682902048977
1997,DE,bnk,3.3712975844100517
1997,DE,ore,0.32617307256023415
1997,DE,edu,0.0307615923723073
1997,DE,ote,0.0026798712438637455
1997,DE,man,0.12457724306765727
1997,DE,mch,0.01289950630355357
1997,DE,dat,0.053119061597401096
1997,DE,amd,0.07120731507002313
1997,DE,oil,0.0019436734619490373
1997,DE,hos,0.059469098862735215
1997,DE,rnt,2.9075588610279324
1997,DE,pla,0.12572121649478202
1997,DE,fof,0.009276306824192405
1997,DE,fin,0.09770829065322505
1997,DE,tsv,0.2835270215950434
1997,DE,nrs,0.005801786996743247
1997,DE,sec,0.08850268691616942
1997,DE,art,0.031212668384945866
1997,DE,mov,0.007983176445905054
1997,DE,fpd,0.019085097303718775
1997,DE,slg,0.046175447950042026
1997,DE,pri,0.002225791812003622
1997,DE,grd,0.013790053902353466
1997,DE,pip,0.0009432844363355427
1997,DE,sle,0.03937883618263041
1997,DE,osv,0.334371509757871
1997,DE,trn,0.014749373489983966
1997,DE,smn,0.0004205267507755197
1997,DE,fmt,0.03875321776939365
1997,DE,pet,0.062188694349274716
1997,DE,mvt,0.07814224411209428
1997,DE,cep,0.11180399899207003
1997,DE,wst,0.02049930186358631
1997,DE,mot,0.09730540986182773
1997,DE,adm,0.10862132468843672
1997,DE,soc,0.01845690053322073
1997,DE,alt,0.006562505594577071
1997,DE,pmt,0.01814982866554779
1997,DE,trk,0.05239429425285237
1997,DE,fdd,0.16259921075257508
1997,DE,gmt,0.02335213322387586
1997,DE,wtt,0.0009253312418018851
1997,DE,wpd,0.013538895778950163
1997,DE,wht,0.2605189904317051
1997,DE,wrh,0.005077561946788392
1997,DE,ott,0.1713913975800565
1997,DE,che,1.082908546261872
1997,DE,air,0.0023213542189094638
1997,DE,mmf,0.029563462894174684
1997,DE,otr,0.027870655145035894
1997,DE,min,0.00247914743888032
1997,DC,ppd,0.00024770972313423016
1997,DC,res,0.36192279280344675
1997,DC,com,0.04304483198681203
1997,DC,amb,0.10564421630783538
1997,DC,fbp,0.010575577315849377
1997,DC,rec,0.18895511552692767
1997,DC,con,0.08636821168618725
1997,DC,eec,0.0013004129400209419
1997,DC,fnd,0.956585145769689
1997,DC,pub,0.47621008909512763
1997,DC,hou,2.4869126084960254
1997,DC,fbt,0.017680341625090995
1997,DC,ins,0.2553060404263256
1997,DC,tex,0.0012313523726392222
1997,DC,leg,1.5666343269624856
1997,DC,fen,0.2026655603602916
1997,DC,uti,0.35804532124400756
1997,DC,nmp,0.003772349797015192
1997,DC,brd,1.1492558315427532
1997,DC,bnk,0.19999819136056707
1997,DC,ore,0.32948130719148694
1997,DC,edu,0.3227735386196353
1997,DC,ote,0.0007780271353152813
1997,DC,man,0.028217586402496747
1997,DC,mch,0.0007809869998447738
1997,DC,dat,0.09269639765469737
1997,DC,amd,0.16206842055667514
1997,DC,oil,0.004723370896669253
1997,DC,hos,0.11630036727708915
1997,DC,rnt,0.10951395869778921
1997,DC,pla,0.0004593812707545524
1997,DC,fof,0.00035126090714171645
1997,DC,fin,0.1743541715703074
1997,DC,tsv,1.1149462050051486
1997,DC,nrs,0.011110443137125392
1997,DC,sec,0.13288860741338848
1997,DC,art,0.08547873970962788
1997,DC,mov,0.056431608340332465
1997,DC,fpd,0.0017800672976721176
1997,DC,slg,2.608936302800423
1997,DC,pri,0.007451124450642943
1997,DC,grd,0.014970286988364043
1997,DC,pip,0.00042369730753416264
1997,DC,sle,1.0248040715374425
1997,DC,osv,0.365392452327305
1997,DC,trn,0.04187450304794696
1997,DC,fmt,0.002229295824182881
1997,DC,pet,0.013541621458041359
1997,DC,mvt,0.02975571051792905
1997,DC,cep,0.026276997730151717
1997,DC,wst,0.009319148691134073
1997,DC,mot,0.0020010169162514805
1997,DC,adm,0.15705092590707126
1997,DC,soc,0.021276553315852514
1997,DC,alt,0.0004518926880869034
1997,DC,pmt,0.0006220317736194858
1997,DC,trk,0.004962315415719586
1997,DC,fdd,6.396721698425386
1997,DC,gmt,0.006840319643443851
1997,DC,wtt,0.004782768496721643
1997,DC,wpd,0.0003361075641048143
1997,DC,wht,0.13047019249891062
1997,DC,wrh,0.001100925163439459
1997,DC,ott,0.06264908277419967
1997,DC,che,0.03237967402632502
1997,DC,air,0.011529591149813813
1997,DC,mmf,0.0025338484381157607
1997,DC,otr,0.014545488772848635
1997,DC,min,0.0013978598616104124
1997,FL,ppd,0.44817724006788107
1997,FL,res,2.7990921116766163
1997,FL,com,0.27148150980775965
1997,FL,amb,2.6386121604299735
1997,FL,fbp,1.5665653138210995
1997,FL,rec,0.6412481323546995
1997,FL,con,7.953155049425673
1997,FL,agr,3.113736932681618
1997,FL,eec,0.19281442314861735
1997,FL,fnd,2.4451083069473007
1997,FL,pub,1.2038763717235244
1997,FL,hou,37.17209187618165
1997,FL,fbt,1.0796515251266952
1997,FL,ins,2.9035736912754855
1997,FL,tex,0.020103039987795224
1997,FL,leg,1.1972186750518592
1997,FL,fen,0.5341605501193118
1997,FL,uti,5.349301518667575
1997,FL,nmp,0.5904558428651954
1997,FL,brd,7.672609472210135
1997,FL,bnk,3.140706825422529
1997,FL,ore,6.350897821972046
1997,FL,edu,0.4854707184607916
1997,FL,ote,1.209068151662093
1997,FL,man,0.43685533502992246
1997,FL,mch,0.19803287277802162
1997,FL,dat,0.4198588240336516
1997,FL,amd,1.3739349817338584
1997,FL,oil,0.04703575366433469
1997,FL,hos,0.9097117338744551
1997,FL,rnt,6.429257266264666
1997,FL,pla,0.3225163721235157
1997,FL,fof,0.5141244579740522
1997,FL,fin,0.12415018037320866
1997,FL,tsv,4.153818284244677
1997,FL,nrs,0.09479211836538637
1997,FL,sec,0.7606807183692399
1997,FL,art,0.8641796301048381
1997,FL,mov,0.5162631155398356
1997,FL,fpd,0.15588471999074371
1997,FL,slg,1.0470238251776323
1997,FL,pri,0.06912025447911063
1997,FL,grd,0.2739436008266944
1997,FL,pip,0.0016063284057224944
1997,FL,sle,1.4536887054703165
1997,FL,osv,3.7678098426642315
1997,FL,trn,0.08325335252947041
1997,FL,smn,0.002288833070186157
1997,FL,fmt,0.6713774765763099
1997,FL,pet,0.17005243750931542
1997,FL,mvt,1.6598456150857839
1997,FL,cep,1.5021263033339616
1997,FL,wst,0.4085119588231042
1997,FL,mot,0.057858509938217506
1997,FL,adm,2.935805652958404
1997,FL,soc,0.3570436309044105
1997,FL,alt,0.17042462427069227
1997,FL,pmt,0.09577269963545346
1997,FL,trk,1.0085783602819143
1997,FL,fdd,3.4388007873530304
1997,FL,gmt,0.5231099646245587
1997,FL,wtt,0.4560046176225664
1997,FL,wpd,0.1662664818073044
1997,FL,wht,7.145476713910572
1997,FL,wrh,0.09857700167102756
1997,FL,ott,3.6652985767838633
1997,FL,che,1.3416530102106907
1997,FL,air,1.6148435902512566
1997,FL,mmf,1.023551058907105
1997,FL,otr,1.4295038349856966
1997,FL,min,0.13825389598268945
1997,GA,ppd,1.9089066468646188
1997,GA,res,0.9516146688216534
1997,GA,com,0.33889394855276
1997,GA,amb,1.3262722823454416
1997,GA,fbp,3.487133353550748
1997,GA,rec,0.25850670020865174
1997,GA,con,4.6417509720698025
1997,GA,agr,2.335026915042832
1997,GA,eec,0.9029546931020209
1997,GA,fnd,1.3976488854159024
1997,GA,pub,0.969392651187738
1997,GA,hou,16.326023100459487
1997,GA,fbt,0.5844631973946401
1997,GA,ins,1.0687346416130534
1997,GA,tex,1.7000791707816503
1997,GA,leg,0.9560589793826972
1997,GA,fen,0.3026463730962783
1997,GA,uti,2.375580749625345
1997,GA,nmp,0.6411606816252494
1997,GA,brd,7.9190258767231
1997,GA,bnk,6.64904224118318
1997,GA,ore,2.791245610145146
1997,GA,edu,0.35096713451958195
1997,GA,ote,0.2170302082143153
1997,GA,man,0.5298180774636227
1997,GA,mch,0.7386254516506481
1997,GA,dat,0.35495463635299174
1997,GA,amd,0.5550208029898243
1997,GA,oil,0.0007288775482308889
1997,GA,hos,0.3890525437575132
1997,GA,rnt,3.0062536418734362
1997,GA,pla,0.7605100682719078
1997,GA,fof,0.1712305785194474
1997,GA,fin,0.04770752576279337
1997,GA,tsv,2.455224552968387
1997,GA,nrs,0.04727084757679756
1997,GA,sec,0.3440979578289898
1997,GA,art,0.20304751013457883
1997,GA,mov,0.09928531751801453
1997,GA,fpd,0.33577984131853295
1997,GA,slg,0.6125467338484718
1997,GA,pri,0.24655644403773724
1997,GA,grd,0.056831833160248216
1997,GA,pip,0.003195291098950691
1997,GA,sle,0.4630250636451514
1997,GA,osv,1.9359917550899564
1997,GA,trn,0.11419569464449991
1997,GA,smn,0.0016514365189968434
1997,GA,fmt,0.6579445261254748
1997,GA,pet,0.13024098159282194
1997,GA,mvt,0.8780669901557352
1997,GA,cep,0.42772314143549206
1997,GA,wst,0.12195206976935064
1997,GA,mot,1.4458406915894417
1997,GA,adm,1.2670348350167204
1997,GA,soc,0.10690105717141762
1997,GA,alt,0.3746458050525071
1997,GA,pmt,0.24279352773723206
1997,GA,trk,0.5151404248913776
1997,GA,fdd,2.6625930450011808
